[35.076698, 28.933563;
 199.88734, 210.27705;
 87.229713, 212.51842;
 127.84002, 213.09395;
 162.58841, 212.92909;
 112.50023, 214.47533;
 188.92477, 213.53757;
 59.491531, 214.8309;
 238.88913, 218.59059;
 97.768738, 223.9642;
 190.72244, 225.24089;
 273.19766, 226.46968;
 146.9223, 227.5399;
 162.39603, 228.8085;
 223.99991, 229.34718;
 251.86905, 231.53322;
 192.086, 235.06223;
 274.03073, 236.24832;
 314.16922, 236.17715;
 146.375, 236.65623;
 172.99696, 239.4202;
 97.452881, 240.81548;
 135.66615, 240.61546;
 150.89168, 246.82091;
 76.659149, 247.88428;
 190.33249, 247.82458;
 103.52751, 251.30305;
 340.69415, 252.99094;
 179.84497, 261.36865;
 150.77914, 263.08255;
 128.04182, 263.65805;
 195.04034, 267.17065;
 277.17084, 270.82065;
 142.53934, 272.95932;
 254.93896, 276.67035;
 114.00924, 277.81216;
 163.28259, 280.1709;
 282.96158, 281.41931;
 300.6727, 285.65939;
 116.09729, 288.38156;
 290.42072, 289.62085;
 330.18195, 291.84366;
 248.63564, 295.23248;
 300.35843, 296.35159;
 291.9599, 300.36832;
 275.12177, 300.79697;
 333.86163, 301.73621;
 211.01091, 305.76468;
 250.99113, 306.11765;
 145.27534, 307.94623;
 336.95874, 307.87228;
 283.02066, 309.06897;
 170.79422, 310.69971;
 317.96881, 311.16623;
 99.180489, 315.2146;
 253.19527, 316.90668;
 236.96809, 320.08997;
 193.51605, 320.51089;
 320.16379, 320.79556;
 308.50583, 326.40042;
 99.172379, 326.54544;
 248.29778, 327.24957;
 128.17052, 330.00378;
 215.06821, 329.59268;
 239.24451, 330.66943;
 112.37699, 331.57184;
 155.79315, 332.07526;
 205.5878, 336.9592;
 279.93127, 336.67264;
 123.98849, 338.78021;
 236.56648, 179.7576;
 236.64316, 245.52286;
 96.378418, 88.257408;
 155.63396, 94.634399;
 207.87003, 100.13651;
 260.00546, 102.82039;
 107.29972, 117.27848;
 161.34145, 118.282;
 102.52506, 130.69228;
 118.73795, 131.60925;
 163.62903, 131.57263;
 238.6702, 143.75479;
 117.18415, 145.3587;
 154.17247, 146.48076;
 99.581398, 151.88045;
 174.76683, 164.82471;
 99.256058, 165.86755;
 136.46681, 175.39218;
 167.86177, 175.71741;
 98.909782, 181.35583;
 190.13089, 187.10045;
 135.94882, 189.00409;
 188.82054, 202.43362;
 107.92873, 203.86026;
 306.72565, 208.41002;
 161.31015, 213.16414;
 85.905067, 215.5396;
 190.26407, 220.99156;
 273.16913, 224.2739;
 164.0499, 226.88313;
 272.92218, 236.93964;
 192.09908, 237.12077;
 99.039253, 240.00352;
 135.52802, 241.78967;
 102.95702, 253.37709;
 149.84909, 263.03302;
 192.59731, 267.14871;
 276.9935, 268.70001;
 113.21423, 276.96185;
 162.22752, 279.43225;
 296.83676, 284.71466;
 249.93571, 293.57013;
 296.26978, 299.1492;
 277.00378, 301.68317;
 251.54549, 306.22507;
 119.77353, 128.55644;
 118.68676, 146.11118;
 190.1339, 203.84969;
 189.43544, 220.9894;
 164.94769, 228.12126;
 150.13597, 263.17694;
 189.68213, 266.45544;
 278.5134, 266.59641]
