[238.26857, 29.667665;
 153.90981, 220.78908;
 167.60184, 221.86749;
 221.98035, 222.33888;
 71.758934, 223.58414;
 247.77487, 225.04698;
 193.94948, 228.74979;
 266.19952, 229.18764;
 175.96449, 231.11319;
 110.29351, 233.02979;
 143.7739, 233.24144;
 65.235054, 238.01146;
 91.468277, 239.11964;
 157.59393, 239.18849;
 115.18732, 242.64139;
 325.72479, 243.31351;
 71.363808, 248.70979;
 183.38274, 251.38487;
 137.15726, 253.20929;
 156.9034, 252.88464;
 196.50175, 255.8649;
 268.7106, 259.07919;
 150.46858, 262.38184;
 249.41501, 264.01242;
 124.49273, 265.66418;
 168.03786, 267.85287;
 274.41428, 268.82224;
 289.57001, 272.39587;
 281.5271, 275.5076;
 126.12267, 275.60236;
 316.47623, 277.798;
 244.79065, 280.85629;
 60.233517, 282.30469;
 288.84735, 283.17194;
 268.0282, 286.37201;
 283.54648, 285.58569;
 320.06406, 287.78775;
 210.5405, 290.47507;
 245.89842, 291.00082;
 273.84686, 293.26382;
 175.18279, 295.03058;
 305.67017, 294.70898;
 60.279579, 295.87033;
 334.94202, 297.73868;
 111.29447, 298.77805;
 248.06218, 300.43494;
 194.90672, 303.19461;
 233.86639, 302.69205;
 69.788506, 304.15695;
 307.85449, 304.15549;
 111.06487, 309.24451;
 296.98801, 308.81195;
 242.88937, 310.39465;
 214.4799, 311.84851;
 236.72044, 312.81192;
 123.30709, 313.664;
 161.53775, 313.98477;
 271.24014, 318.1088;
 133.5089, 320.15021;
 188.96461, 323.0975;
 260.60159, 324.09698;
 69.602119, 324.814;
 232.92885, 324.75009;
 276.46997, 326.12936;
 122.19811, 327.33142;
 268.07343, 329.0148;
 96.628181, 329.96765;
 195.27702, 338.87851;
 138.26949, 340.05347;
 129.1814, 340.84103;
 225.08887, 341.35492;
 325.95853, 341.07132;
 312.54358, 183.3829;
 161.702, 103.47866;
 303.59225, 120.16312;
 166.2372, 123.70947;
 129.17055, 135.43477;
 168.35133, 136.57307;
 234.71155, 146.79189;
 127.69102, 148.496;
 97.676041, 150.75842;
 160.44432, 149.76424;
 112.07963, 153.8414;
 92.655144, 164.3414;
 111.79439, 166.66269;
 178.79398, 165.39789;
 144.76944, 174.7225;
 171.72774, 175.60428;
 111.39793, 179.65674;
 95.670113, 183.69452;
 97.03672, 198.56525;
 118.98199, 200.22403;
 191.12857, 199.25288;
 295.52588, 204.11243;
 166.40022, 207.64723;
 191.74165, 215.04094;
 265.93826, 217.42216;
 169.43295, 220.6143;
 265.35962, 229.84277;
 111.32404, 231.74521;
 144.34082, 234.16556;
 90.847725, 239.31476;
 114.62693, 245.16962;
 156.23935, 252.54028;
 190.81244, 256.19373;
 269.57217, 256.96582;
 167.02588, 267.33481;
 286.59875, 271.77747;
 245.08064, 279.0654;
 286.40649, 284.86435;
 269.31223, 286.78418;
 252.19716, 289.98431;
 303.95547, 292.80731;
 234.91573, 300.86594;
 123.62398, 312.83603;
 161.11726, 312.89883;
 215.74207, 311.22406;
 241.1138, 312.18735;
 156.99873, 252.8293;
 270.43546, 254.86441;
 192.13503, 255.03491]
