[336.6705, 28.159245;
 860.63745, 916.65509;
 944.30304, 1012.9099;
 979.40851, 1026.08;
 891.21625, 1037.0325;
 878.4082, 1048.7673;
 922.92535, 1067.9086;
 934.59167, 1069.373;
 952.86151, 1088.96;
 988.07751, 1120.0198;
 1084.3042, 1133.9305;
 1141.8662, 1182.9017;
 1094.0448, 1196.8694;
 1160.7979, 1242.0811;
 1138.7784, 1243.2815;
 1172.2887, 1246.9525;
 1154.9888, 1256.4299;
 332.94232, 476.46002;
 521.10175, 514.75653;
 448.06479, 529.68707;
 517.15192, 570.71484;
 635.12268, 663.06262;
 579.84845, 675.41205;
 662.81311, 700.54926;
 736.47034, 856.84045;
 897.93878, 938.2804;
 917.83966, 990.90894;
 958.87292, 1020.9028;
 845.15021, 1025.8613;
 972.05042, 1117.0918;
 971.28162, 1143.8944;
 1012.1169, 1159.5204;
 1090.1803, 1205.0212;
 1119.4845, 1239.9723;
 1133.3969, 1229.0709;
 1127.2778, 1268.9547;
 470.33505, 448.47766;
 330.81744, 460.46252;
 558.74963, 571.23291;
 502.31955, 602.8985;
 607.04559, 639.04669;
 543.01343, 678.17163;
 595.60376, 680.07257;
 626.13361, 702.57324;
 639.46362, 716.71655;
 802.5282, 873.36823;
 840.44214, 905.01953;
 931.41235, 1069.0828;
 960.24481, 1129.6956;
 1065.1465, 1182.3925;
 1066.0331, 1213.682;
 1098.7252, 1218.8157;
 342.53879, 419.94482;
 530.31445, 503.25208;
 440.10245, 516.84882;
 458.91794, 517.53796;
 513.01251, 517.68365;
 467.33969, 539.95636;
 487.85486, 541.87756;
 469.83841, 558.66241;
 565.75708, 617.78955;
 638.84229, 665.6145;
 867.27917, 875.75604;
 892.38184, 1029.1556;
 905.60358, 1066.0739;
 937.52222, 1088.2356;
 1095.7034, 1123.5229;
 1086.8783, 1182.8785;
 1135.615, 1202.829;
 1131.0587, 1239.0247]
