[425.93164, 47.418423;
 612.85303, 1192.2129;
 965.01752, 1204.6064;
 350.15784, 1223.4979;
 360.04446, 1230.1736;
 846.53101, 1231.9302;
 343.25232, 1233.1614;
 1069.2269, 1235.0035;
 1026.1763, 1239.1387;
 1207.172, 1247.4854;
 748.03339, 1253.4634;
 1204.2034, 1259.0051;
 1400.5258, 1259.3768;
 1307.6938, 1275.1628;
 142.06454, 1278.6566;
 7.628511, 1280.8483;
 341.07895, 1281.269;
 1284.3319, 1284.733;
 1273.5389, 1285.3795;
 140.20328, 1289.0409;
 940.41742, 1288.5853;
 306.53781, 1309.9901;
 310.91791, 1331.0521;
 1269.1533, 1335.0878;
 1109.8521, 1341.7166;
 168.04944, 1351.8322;
 1407.882, 1353.3353;
 516.11121, 1356.3447;
 358.42447, 1360.9003;
 1358.3059, 1370.759;
 1298.851, 1373.365;
 181.03148, 1376.5856;
 1425.4279, 1379.4166;
 701.99298, 1380.8385;
 975.20776, 1382.0146;
 1004.8136, 1382.0433;
 313.00641, 1389.9103;
 412.95474, 1403.3718;
 566.57269, 1409.8267;
 215.59274, 1424.5553;
 291.76871, 1428.5918;
 910.55963, 131.63945;
 1393.8381, 170.55396;
 1157.0065, 181.97235;
 727.13916, 199.0144;
 645.0282, 242.05795;
 1161.3137, 251.37369;
 1143.9875, 301.53671;
 1125.7698, 319.10501;
 1205.2992, 318.68954;
 1193.2135, 320.84763;
 438.12302, 327.80405;
 1076.4469, 345.59607;
 1198.1044, 348.95612;
 1176.5452, 356.20322;
 1149.4294, 359.41214;
 279.53427, 360.73254;
 1192.4176, 360.60632;
 1163.5651, 375.07465;
 1180.6173, 383.04306;
 355.47437, 399.229;
 1002.3166, 407.56387;
 1133.5662, 410.89987;
 1212.829, 412.68051;
 1070.5396, 432.01712;
 1089.0691, 433.81921;
 1157.4111, 443.70706;
 1060.6288, 453.45959;
 1044.8467, 455.99716;
 1158.4481, 461.33295;
 1044.2466, 471.10159;
 1139.965, 474.34213;
 1136.339, 491.40714;
 73.005188, 499.82294;
 1101.1006, 514.42719;
 997.68896, 516.17017;
 1029.1279, 527.32196;
 1093.7833, 530.48273;
 965.1355, 538.495;
 1149.5009, 542.43152;
 1064.2255, 544.42401;
 919.57385, 545.99884;
 1032.3247, 546.09686;
 1074.3112, 553.52722;
 1055.0322, 556.61829;
 1006.0253, 563.91333;
 983.05853, 578.45526;
 908.1767, 583.24768;
 992.89832, 585.41833;
 992.21149, 595.57495;
 1011.5303, 595.92719;
 1060.9703, 600.02899;
 1024.7399, 600.96143;
 890.0553, 606.12006;
 962.25427, 610.61469;
 873.64789, 620.75049;
 937.71252, 624.54639;
 920.78821, 624.85736;
 980.45251, 629.47803;
 892.39606, 642.50574;
 915.36163, 645.34735;
 932.53467, 650.40179;
 872.09375, 651.29108;
 908.9715, 657.37439;
 881.9696, 676.88275;
 333.32147, 703.83002;
 753.62769, 708.55573;
 776.25671, 713.99347;
 753.10657, 728.60901;
 740.65186, 743.61353;
 741.66949, 752.23126;
 428.64914, 761.64288;
 729.6709, 767.71429;
 727.82837, 804.96246;
 596.53992, 814.24939;
 423.80176, 816.82318;
 709.73376, 819.18042;
 607.56366, 821.24091;
 740.32233, 821.12488;
 725.08075, 821.90002;
 709.18433, 837.36487;
 694.17035, 845.96191;
 609.21539, 851.05817;
 705.15515, 855.60254;
 895.79852, 854.85309;
 571.9101, 857.00739;
 586.40668, 857.99438;
 526.3537, 860.29059;
 701.9408, 865.51434;
 601.45227, 866.5224;
 579.11035, 870.04694;
 554.80481, 877.44257;
 776.11438, 884.19281;
 650.42139, 890.53979;
 548.04059, 894.5094;
 638.5293, 899.17798;
 548.34607, 912.75989;
 637.79517, 914.6944;
 527.07813, 914.34613;
 660.18414, 915.28937;
 619.24799, 917.55981;
 511.12885, 927.4812;
 528.01288, 933.2243;
 541.42194, 936.61969;
 508.77737, 943.34308;
 590.87842, 943.28516;
 592.40521, 955.09991;
 502.95557, 968.0791;
 1143.2306, 969.54187;
 485.33994, 974.27905;
 1152.1699, 978.76605;
 570.48761, 981.96338;
 480.66971, 983.78387;
 549.71259, 991.11169;
 475.57056, 1000.2362;
 1136.425, 1000.9761;
 447.16553, 1005.7264;
 437.71768, 1016.4366;
 494.56183, 1022.0878;
 508.39923, 1022.3076;
 439.73419, 1029.6012;
 511.8378, 1035.1835;
 419.13226, 1035.6578;
 494.93234, 1037.3512;
 438.88528, 1045.1344;
 417.9086, 1051.9702;
 501.11072, 1057.2958;
 480.98227, 1065.8643;
 470.03391, 1067.5398;
 424.20367, 1068.7948;
 1254.7163, 1076.7018;
 913.52795, 1082.4242;
 394.13245, 1082.5789;
 400.6713, 1094.5154;
 909.89154, 1095.2031;
 475.10025, 1097.04;
 465.20688, 1107.2472;
 1241.7649, 1108.3795;
 369.02542, 1114.9067;
 449.55692, 1115.2533;
 361.35818, 1118.4835;
 1247.6862, 1125.8341;
 357.88654, 1135.405;
 349.46094, 1148.49;
 418.02301, 1151.7672;
 353.70166, 1164.3027;
 333.35339, 1166.2311;
 333.46738, 1178.2472;
 398.27441, 1179.281;
 932.36481, 1180.1184;
 1229.5413, 1186.6509;
 114.45187, 1325.6276;
 944.58905, 1346.7303;
