[1112.0011, 76.951035;
 444.42676, 1166.3903;
 718.39508, 1165.499;
 426.49179, 1166.4387;
 1031.8224, 1169.4139;
 509.22302, 1169.976;
 1277.3331, 1170.1664;
 521.10858, 1171.8605;
 1163.1437, 1172.8058;
 1171.6394, 1174.9313;
 430.67401, 1176.1436;
 1150.0466, 1177.1865;
 420.83945, 1178.9801;
 1140.4332, 1181.2152;
 495.60385, 1184.3873;
 432.89722, 1186.2904;
 423.72372, 1187.6771;
 501.56415, 1192.542;
 1098.0975, 1193.2251;
 1359.8698, 1192.6276;
 1350.2753, 1195.4905;
 415.21576, 1197.0286;
 431.67783, 1197.76;
 492.7594, 1198.5049;
 417.59222, 1204.2554;
 498.32541, 1205.5342;
 774.66504, 1209.1165;
 484.81943, 1212.7115;
 427.07251, 1216.3588;
 920.24097, 1216.6693;
 682.36749, 1217.9175;
 466.00986, 1219.5472;
 402.65756, 1221.965;
 437.29767, 1228.5139;
 447.5083, 1230.3539;
 402.64633, 1230.8335;
 28.558815, 1233.9076;
 393.01672, 1234.5547;
 1014.581, 1239.2701;
 404.26892, 1240.3318;
 1436.9766, 1246.5214;
 394.33826, 1248.9355;
 402.68546, 1253.6876;
 827.36505, 1255.1558;
 1022.3035, 1256.4359;
 390.34271, 1261.6654;
 1447.8318, 1264.6246;
 26.521193, 1276.0688;
 1390.6018, 1277.5199;
 1198.1377, 1279.5223;
 1215.3137, 1280.1853;
 1201.635, 1288.4261;
 440.444, 1299.8557;
 425.13898, 1305.4965;
 1048.3867, 1309.6848;
 1219.535, 1310.3358;
 1039.1891, 1312.5289;
 152.06149, 1326.5334;
 947.25, 1331.473;
 1072.2512, 1342.5228;
 431.20505, 1353.3477;
 1327.0565, 1362.3181;
 708.42334, 1371.0382;
 244.25697, 1382.3617;
 1413.4956, 1382.8901;
 234.51414, 1386.313;
 402.01093, 1387.6874;
 804.3877, 1388.991;
 234.44778, 1395.1488;
 617.22491, 1395.8412;
 189.39862, 1397.9119;
 410.06763, 1407.7079;
 101.98116, 1410.9194;
 1432.5758, 1412.6553;
 1418.7811, 1413.8073;
 1023.3721, 1417.416;
 1368.2208, 1422.5439;
 461.96051, 1428.8643;
 1094.3351, 1428.6346;
 1338.2922, 1430.7627;
 1084.9015, 1445.75;
 829.51965, 1448.1411;
 206.75882, 16.468304;
 750.25641, 21.053057;
 1235.8754, 27.000845;
 899.80713, 35.167141;
 870.48346, 42.404812;
 26.536003, 52.64669;
 322.34512, 54.795334;
 71.524994, 57.509426;
 1064.363, 62.467026;
 1148.3313, 62.180218;
 1054.6174, 65.107544;
 1393.1307, 68.858086;
 1085.7805, 73.385071;
 1067.0789, 73.999527;
 458.79773, 76.923958;
 1246.9968, 80.534355;
 987.72345, 81.849556;
 1079.5042, 82.895386;
 1300.2172, 86.829659;
 194.15726, 90.564758;
 439.0603, 94.066063;
 832.55792, 98.026802;
 499.04703, 104.15048;
 910.62561, 107.52318;
 783.43286, 110.9653;
 1262.1439, 115.05244;
 299.60022, 123.0741;
 309.32108, 122.48792;
 772.22266, 127.64086;
 762.92969, 130.47455;
 782.02802, 130.66934;
 27.176228, 135.20137;
 1421.5371, 160.34744;
 1166.8787, 167.4436;
 840.63556, 170.15689;
 234.24583, 171.20454;
 378.96811, 189.44341;
 390.87268, 191.68958;
 231.7722, 208.33994;
 1055.6693, 236.93208;
 776.80975, 244.49751;
 767.68231, 251.84955;
 418.33585, 253.09216;
 1103.6556, 259.21817;
 1042.4227, 259.19421;
 410.89761, 261.67834;
 60.255199, 264.17618;
 735.13751, 278.61398;
 1027.756, 285.10632;
 989.00311, 286.34354;
 506.84753, 292.82013;
 1146.6763, 297.43256;
 1119.9369, 305.10248;
 780.98279, 326.60065;
 7.092772, 327.34753;
 294.052, 333.31525;
 1038.1476, 345.95593;
 22.030315, 349.54529;
 116.69777, 353.60202;
 532.24304, 357.26978;
 107.39983, 363.40811;
 1112.7803, 367.47461;
 1100.3127, 369.52112;
 1152.2485, 379.1922;
 821.61029, 388.27866;
 978.72736, 397.79001;
 1002.6464, 402.69766;
 1078.5872, 402.5025;
 831.4505, 403.33932;
 874.28113, 416.67346;
 1118.5112, 419.51151;
 684.3905, 425.09155;
 279.15427, 432.63431;
 1012.8306, 445.16913;
 1247.0364, 446.24878;
 961.67236, 455.00824;
 329.13589, 459.62167;
 221.30353, 465.53452;
 704.86304, 466.23682;
 268.75388, 469.33658;
 422.77103, 479.84543;
 842.01563, 483.987;
 995.00006, 504.07791;
 1092.9625, 505.84058;
 1297.5034, 511.97662;
 29.219936, 514.77649;
 1061.0428, 537.54663;
 930.7287, 552.61877;
 856.90887, 557.9068;
 844.67487, 584.69403;
 202.07811, 588.09113;
 915.87561, 589.19025;
 193.43071, 593.02039;
 938.23444, 607.104;
 914.57965, 608.31091;
 930.1875, 613.88025;
 66.51033, 614.71924;
 946.02209, 614.65918;
 919.98724, 621.27161;
